country_code,country_name,type,rank,name,name_id,gender,count
IR,Iran,forename,6,Jana,jana-fn,F,31688
IR,Iran,forename,7,Reza,reza-fn,M,31571
IR,Iran,forename,8,Amir,amir-fn,M;F,31430
IR,Iran,forename,9,Tomas,tomas-fn,M,28522
IR,Iran,forename,10,Jan,jan-fn,M;F,27861
IR,Iran,forename,11,Pavel,pavel-fn,M,24240
IR,Iran,forename,12,Jiří,jiri-fn,M,23558
IR,Iran,forename,13,Michal,michal-fn,M;F,21432
IR,Iran,forename,14,Petra,petra-fn,F,19926
IR,Iran,forename,15,Hussein,hussein-fn,M;F,19509
IR,Iran,forename,16,Lenka,lenka-fn,F,19380
IR,Iran,forename,17,Alireza,alireza-fn,M,19310
IR,Iran,forename,18,Lucie,lucie-fn,F,17907
IR,Iran,forename,19,David,david-fn,M;F,17026
IR,Iran,forename,20,Hamid,hamid-fn,M;F,16644
IR,Iran,forename,21,Mohsen,mohsen-fn,M;F,16448
IR,Iran,forename,22,Lukas,lukas-fn,M,15956
IR,Iran,forename,23,Eva,eva-fn,F,15680
IR,Iran,forename,24,Ahmed,ahmed-fn,M,15511
IR,Iran,forename,25,Martina,martina-fn,F,15326
IR,Iran,forename,26,Kateřina,katerina-fn,F,15119
IR,Iran,forename,27,Amine,amine-fn,M,15004
IR,Iran,forename,28,Saeed,saeed-fn,M,14583
IR,Iran,forename,29,Mohamad,mohamad-fn,M,14508
IR,Iran,forename,30,Hossein,hossein-fn,M,14135
IR,Iran,forename,31,Veronika,veronika-fn,F,14118
IR,Iran,forename,32,Amin,amin-fn,M,13605
IR,Iran,forename,33,محمد,mhmd-fn,M;F,13467
IR,Iran,forename,34,Jakub,jakub-fn,M,13432
IR,Iran,forename,35,Hassan,hassan-fn,M;F,13055
IR,Iran,forename,36,Mahdi,mahdi-fn,M,12851
IR,Iran,forename,37,Hamed,hamed-fn,M,12628
IR,Iran,forename,38,Michaela,michaela-fn,F,12500
IR,Iran,forename,39,Hana,hana-fn,F;M,11906
IR,Iran,forename,40,Milad,milad-fn,M,11709
IR,Iran,forename,41,Ahmad,ahmad-fn,M;F,11674
IR,Iran,forename,42,Mariam,mariam-fn,F;M,11175
IR,Iran,forename,43,Maryam,maryam-fn,F,11175
IR,Iran,forename,44,Josef,josef-fn,M,10770
IR,Iran,forename,45,Tereza,tereza-fn,F,10688
IR,Iran,forename,46,Omid,omid-fn,M,10487
IR,Iran,forename,47,Monika,monika-fn,F,10252
IR,Iran,forename,48,Majid,majid-fn,M,10133
IR,Iran,forename,49,Milan,milan-fn,M,10106
IR,Iran,forename,50,Ehsan,ehsan-fn,F;M,10002
IR,Iran,forename,51,Jaroslav,jaroslav-fn,M,9993
IR,Iran,forename,52,Vahid,vahid-fn,M,9877
IR,Iran,forename,53,Roman,roman-fn,M,9821
IR,Iran,forename,54,علي,aly-fn,M;F,9718
IR,Iran,forename,55,Zdeněk,zdenek-fn,M,9671
IR,Iran,forename,56,Marek,marek-fn,M,9301
IR,Iran,forename,57,Mostafa,mostafa-fn,M;F,9249
IR,Iran,forename,58,Mustafa,mustafa-fn,M;F,9249
IR,Iran,forename,59,Alena,alena-fn,F,9163
IR,Iran,forename,60,Marie,marie-fn,F;M,9147
IR,Iran,forename,61,Arash,arash-fn,M,9108
IR,Iran,forename,62,Radek,radek-fn,M,9081
IR,Iran,forename,63,Markéta,marketa-fn,F,8962
IR,Iran,forename,64,Jitka,jitka-fn,F,8786
IR,Iran,forename,65,Morteza,morteza-fn,M,8739
IR,Iran,forename,66,Karel,karel-fn,M,8731
IR,Iran,forename,67,Honza,honza-fn,M,8659
IR,Iran,forename,68,Miroslav,miroslav-fn,M,8488
IR,Iran,forename,69,Masoud,masoud-fn,M,8430
IR,Iran,forename,70,Javad,javad-fn,M,8249
IR,Iran,forename,71,Mojtaba,mojtaba-fn,M,8142
IR,Iran,forename,72,Hadi,hadi-fn,M,8096
IR,Iran,forename,73,Zahra,zahra-fn,F,8027
IR,Iran,forename,74,Ivana,ivana-fn,F,7970
IR,Iran,forename,75,Daniel,daniel-fn,M;F,7700
IR,Iran,forename,76,Sara,sara-fn,F;M,7624
IR,Iran,forename,77,Zuzana,zuzana-fn,F,7550
IR,Iran,forename,78,Václav,vaclav-fn,M,7504
IR,Iran,forename,79,Anna,anna-fn,F;M,7463
IR,Iran,forename,80,Hosein,hosein-fn,M,7044
IR,Iran,forename,81,Andrea,andrea-fn,F;M,6837
IR,Iran,forename,82,Bahar,bahar-fn,F,6804
IR,Iran,forename,83,Filip,filip-fn,M,6697
IR,Iran,forename,84,Renata,renata-fn,F,6510
IR,Iran,forename,85,Marcela,marcela-fn,F,6192
IR,Iran,forename,86,Saeid,saeid-fn,M,6150
IR,Iran,forename,87,Vera,vera-fn,F,6132
IR,Iran,forename,88,Dana,dana-fn,F;M,6056
IR,Iran,forename,89,Adam,adam-fn,M,5999
IR,Iran,forename,90,Mahmoud,mahmoud-fn,M,5940
IR,Iran,forename,91,Sina,sina-fn,F;M,5925
IR,Iran,forename,92,Jirka,jirka-fn,M,5914
IR,Iran,forename,93,Vladimir,vladimir-fn,M,5870
IR,Iran,forename,94,Mehrdad,mehrdad-fn,M,5820
IR,Iran,forename,95,Farhad,farhad-fn,M,5676
IR,Iran,forename,96,Abbas,abbas-fn,M,5645
IR,Iran,forename,97,Kristýna,kristyna-fn,F,5586
IR,Iran,forename,98,Pavla,pavla-fn,F,5565
IR,Iran,forename,99,Barbora,barbora-fn,F,5471
IR,Iran,forename,100,Hasan,hasan-fn,M;F,5456
IR,Iran,surname,1,Mohammadi,mohammadi-sn,F;M,15300
IR,Iran,surname,2,Ahmadi,ahmadi-sn,M;F,14603
IR,Iran,surname,3,Mohamed,mohamed-sn,M;F,7828
IR,Iran,surname,4,Karimi,karimi-sn,M;F,7444
IR,Iran,surname,5,Sh,sh-sn,M;F,6782
IR,Iran,surname,6,Moradi,moradi-sn,M;F,6234
IR,Iran,surname,7,Gh,gh-sn,M;F,5872
IR,Iran,surname,8,Jafari,jafari-sn,,5821
IR,Iran,surname,9,محمدی,mhmdy-sn,M,5784
IR,Iran,surname,10,Rahimi,rahimi-sn,M;F,5313
IR,Iran,surname,11,Novák,novak-sn,M,5249
IR,Iran,surname,12,Hosseini,hosseini-sn,M;F,5237
IR,Iran,surname,13,Mohamadi,mohamadi-sn,M;F,4974
IR,Iran,surname,14,Amiri,amiri-sn,M;F,4941
IR,Iran,surname,15,Sadeghi,sadeghi-sn,M;F,4582
IR,Iran,surname,16,Kh,kh-sn,M;F,4280
IR,Iran,surname,17,Reda,reda-sn,M;F,3938
IR,Iran,surname,18,Reza,reza-sn,M,3938
IR,Iran,surname,19,Nováková,novakova-sn,,3828
IR,Iran,surname,20,Ali,ali-sn,M;F,3706
IR,Iran,surname,21,Rezaei,rezaei-sn,M,3547
IR,Iran,surname,22,Ebrahimi,ebrahimi-sn,M,3460
IR,Iran,surname,23,Ibrahimi,ibrahimi-sn,M,3460
IR,Iran,surname,24,احمدی,ahmdy-sn,M,3351
IR,Iran,surname,25,حسینی,hsyny-sn,M;F,3176
IR,Iran,surname,26,Ghasemi,ghasemi-sn,M,3167
IR,Iran,surname,27,Akbari,akbari-sn,M,2944
IR,Iran,surname,28,Salehi,salehi-sn,M,2942
IR,Iran,surname,29,Zare,zare-sn,M,2924
IR,Iran,surname,30,Asadi,asadi-sn,M,2828
IR,Iran,surname,31,Hashemi,hashemi-sn,M,2793
IR,Iran,surname,32,Abbas,abbas-sn,M;F,2791
IR,Iran,surname,33,Abbasi,abbasi-sn,M,2791
IR,Iran,surname,34,Svoboda,svoboda-sn,,2784
IR,Iran,surname,35,Mousavi,mousavi-sn,M,2772
IR,Iran,surname,36,Heydari,heydari-sn,M,2723
IR,Iran,surname,37,Alizadeh,alizadeh-sn,M,2673
IR,Iran,surname,38,Novotná,novotna-sn,F,2595
IR,Iran,surname,39,Amini,amini-sn,M,2555
IR,Iran,surname,40,Nazari,nazari-sn,,2521
IR,Iran,surname,41,Azizi,azizi-sn,M,2487
IR,Iran,surname,42,Kazemi,kazemi-sn,M,2487
IR,Iran,surname,43,Svobodová,svobodova-sn,F,2486
IR,Iran,surname,44,Bagheri,bagheri-sn,M,2414
IR,Iran,surname,45,Hoseini,hoseini-sn,M,2371
IR,Iran,surname,46,Sharifi,sharifi-sn,M,2356
IR,Iran,surname,47,Novotný,novotny-sn,M,2292
IR,Iran,surname,48,Gholami,gholami-sn,M,2250
IR,Iran,surname,49,Dvořáková,dvorakova-sn,F,2247
IR,Iran,surname,50,Soltani,soltani-sn,M,2204
IR,Iran,surname,51,Baloch,baloch-sn,M,2186
IR,Iran,surname,52,Taheri,taheri-sn,M,2120
IR,Iran,surname,53,Rahmani,rahmani-sn,,2098
IR,Iran,surname,54,Dvořák,dvorak-sn,M,2053
IR,Iran,surname,55,Černá,cerna-sn,F,2028
IR,Iran,surname,56,Ghorbani,ghorbani-sn,M,2025
IR,Iran,surname,57,Najafi,najafi-sn,M,1947
IR,Iran,surname,58,Rostami,rostami-sn,M,1943
IR,Iran,surname,59,Zarei,zarei-sn,M,1926
IR,Iran,surname,60,Khan,khan-sn,M;F,1924
IR,Iran,surname,61,حیدری,hydry-sn,M,1831
IR,Iran,surname,62,Safari,safari-sn,M,1815
IR,Iran,surname,63,Yousefi,yousefi-sn,M,1814
IR,Iran,surname,64,Karami,karami-sn,M,1811
IR,Iran,surname,65,Mosavi,mosavi-sn,M,1802
IR,Iran,surname,66,رضایی,rdhayy-sn,M,1800
IR,Iran,surname,67,مرادی,mrady-sn,,1795
IR,Iran,surname,68,Rad,rad-sn,,1795
IR,Iran,surname,69,Černý,cerny-sn,M,1761
IR,Iran,surname,70,Zamani,zamani-sn,M,1728
IR,Iran,surname,71,موسوی,mwswy-sn,M,1722
IR,Iran,surname,72,رحیمی,rhymy-sn,M,1715
IR,Iran,surname,73,Maleki,maleki-sn,M,1679
IR,Iran,surname,74,Bahrami,bahrami-sn,M,1639
IR,Iran,surname,75,Procházková,prochazkova-sn,F,1602
IR,Iran,surname,76,امیری,amyry-sn,M,1575
IR,Iran,surname,77,کریمی,krymy-sn,M,1507
IR,Iran,surname,78,Irani,irani-sn,M,1484
IR,Iran,surname,79,Kučerová,kucerova-sn,F,1479
IR,Iran,surname,80,Nasiri,nasiri-sn,M,1455
IR,Iran,surname,81,Mohammad,mohammad-sn,M;F,1438
IR,Iran,surname,82,Khosravi,khosravi-sn,M,1417
IR,Iran,surname,83,نظری,nzry-sn,M,1417
IR,Iran,surname,84,محمد,mhmd-sn,M;F,1416
IR,Iran,surname,85,Fathi,fathi-sn,M;F,1404
IR,Iran,surname,86,Procházka,prochazka-sn,M,1404
IR,Iran,surname,87,Kučera,kucera-sn,M,1393
IR,Iran,surname,88,Ansari,ansari-sn,M;F,1366
IR,Iran,surname,89,Dehghan,dehghan-sn,M,1326
IR,Iran,surname,90,Hasani,hasani-sn,M,1325
IR,Iran,surname,91,Heidari,heidari-sn,M,1315
IR,Iran,surname,92,Naseri,naseri-sn,M,1315
IR,Iran,surname,93,Habibi,habibi-sn,M;F,1311
IR,Iran,surname,94,Veselá,vesela-sn,F,1309
IR,Iran,surname,95,Ranjbar,ranjbar-sn,M,1296
IR,Iran,surname,96,Marek,marek-sn,M,1289
IR,Iran,surname,97,Salimi,salimi-sn,M,1278
IR,Iran,surname,98,Jalali,jalali-sn,M,1271
IR,Iran,surname,99,Hamid,hamid-sn,M;F,1255
IR,Iran,surname,100,Hamidi,hamidi-sn,M,1255
IS,Iceland,forename,1,Krzysztof,krzysztof-fn,F;M,27
IS,Iceland,forename,2,Stella,stella-fn,F;M,22
IS,Iceland,forename,3,Beata,beata-fn,F;M,14
IS,Iceland,forename,4,Elena,elena-fn,F;M,6
IS,Iceland,forename,5,Mirosław,miroslaw-fn,M,5
IS,Iceland,forename,6,Przemek,przemek-fn,F;M,4
IS,Iceland,forename,7,Ayoub,ayoub-fn,M,2
IS,Iceland,forename,8,Carolina,carolina-fn,F;M,2
IS,Iceland,forename,9,Krista,krista-fn,F;M,2
IS,Iceland,forename,10,Nura,nura-fn,F;M,2
IS,Iceland,forename,11,Vanda,vanda-fn,F;M,2
IS,Iceland,surname,1,Hassan,hassan-sn,F;M,2
IS,Iceland,surname,2,Le,le-sn,F;M,2
IS,Iceland,surname,3,Ma,ma-sn,F;M,2
IS,Iceland,surname,4,Santo,santo-sn,F;M,2
IT,Italy,forename,1,Giuseppe,giuseppe-fn,M,502123
IT,Italy,forename,2,Francesco,francesco-fn,M,501771
IT,Italy,forename,3,Marco,marco-fn,M;F,469199
IT,Italy,forename,4,Andrea,andrea-fn,F;M,469192
IT,Italy,forename,5,Antonio,antonio-fn,M;F,469138
IT,Italy,forename,6,Alessandro,alessandro-fn,M,352025
IT,Italy,forename,7,Anna,anna-fn,F;M,346376
IT,Italy,forename,8,Luca,luca-fn,M,338572
IT,Italy,forename,9,Giovanni,giovanni-fn,M,311501
IT,Italy,forename,10,Francesca,francesca-fn,F;M,282880
IT,Italy,forename,11,Roberto,roberto-fn,M,275102
IT,Italy,forename,12,Stefano,stefano-fn,M,259593
IT,Italy,forename,13,Paolo,paolo-fn,M;F,257311
IT,Italy,forename,14,Michèle,michele-fn,F;M,245468
IT,Italy,forename,15,Salvatore,salvatore-fn,M;F,233641
IT,Italy,forename,16,Davide,davide-fn,M,218393
IT,Italy,forename,17,Matteo,matteo-fn,M,217949
IT,Italy,forename,18,Fabio,fabio-fn,M,212257
IT,Italy,forename,19,Sara,sara-fn,F;M,209559
IT,Italy,forename,20,Vincenzo,vincenzo-fn,M;F,209385
IT,Italy,forename,21,Luigi,luigi-fn,M;F,207682
IT,Italy,forename,22,Mario,mario-fn,M,207201
IT,Italy,forename,23,Massimo,massimo-fn,M,203119
IT,Italy,forename,24,Simone,simone-fn,F;M,191831
IT,Italy,forename,25,Laura,laura-fn,F,190643
IT,Italy,forename,26,Daniele,daniele-fn,F;M,190301
IT,Italy,forename,27,Antonella,antonella-fn,F,180303
IT,Italy,forename,28,Angelo,angelo-fn,M;F,177277
IT,Italy,forename,29,Elena,elena-fn,F;M,175793
IT,Italy,forename,30,Angela,angela-fn,F;M,175538
IT,Italy,forename,31,Giulia,giulia-fn,F,173817
IT,Italy,forename,32,Daniela,daniela-fn,F,171645
IT,Italy,forename,33,Chiara,chiara-fn,F,171368
IT,Italy,forename,34,Nicola,nicola-fn,M;F,170435
IT,Italy,forename,35,Paola,paola-fn,F,164869
IT,Italy,forename,36,Valentina,valentina-fn,F,163586
IT,Italy,forename,37,Lorenzo,lorenzo-fn,M,161672
IT,Italy,forename,38,Silvia,silvia-fn,F,155243
IT,Italy,forename,39,Claudio,claudio-fn,M,150686
IT,Italy,forename,40,Maurizio,maurizio-fn,M,145912
IT,Italy,forename,41,Cristina,cristina-fn,F,141067
IT,Italy,forename,42,Domenico,domenico-fn,M,139317
IT,Italy,forename,43,Franco,franco-fn,M,138979
IT,Italy,forename,44,Lucia,lucia-fn,F,138031
IT,Italy,forename,45,Alessandra,alessandra-fn,F,134503
IT,Italy,forename,46,Federica,federica-fn,F,131451
IT,Italy,forename,47,Martina,martina-fn,F,130414
IT,Italy,forename,48,Stefania,stefania-fn,F,129838
IT,Italy,forename,49,Patrizia,patrizia-fn,F,129546
IT,Italy,forename,50,Riccardo,riccardo-fn,M,127346
IT,Italy,forename,51,Alberto,alberto-fn,M,127302
IT,Italy,forename,52,Roberta,roberta-fn,F,126701
IT,Italy,forename,53,Alessia,alessia-fn,F,125633
IT,Italy,forename,54,Elisa,elisa-fn,F,122174
IT,Italy,forename,55,Mauro,mauro-fn,M,121538
IT,Italy,forename,56,Carlo,carlo-fn,M,121111
IT,Italy,forename,57,Alessio,alessio-fn,M,120677
IT,Italy,forename,58,Giovanna,giovanna-fn,F,119766
IT,Italy,forename,59,Pietro,pietro-fn,M,119109
IT,Italy,forename,60,Federico,federico-fn,M,117713
IT,Italy,forename,61,Simona,simona-fn,F,117555
IT,Italy,forename,62,Gabriele,gabriele-fn,F;M,117503
IT,Italy,forename,63,Monica,monica-fn,F,115540
IT,Italy,forename,64,Claudia,claudia-fn,F,115510
IT,Italy,forename,65,Gianluca,gianluca-fn,M,113084
IT,Italy,forename,66,Barbara,barbara-fn,F,112988
IT,Italy,forename,67,Giorgio,giorgio-fn,M,109064
IT,Italy,forename,68,Rosa,rosa-fn,F,105558
IT,Italy,forename,69,Gianni,gianni-fn,M,102997
IT,Italy,forename,70,Pasquale,pasquale-fn,M,102787
IT,Italy,forename,71,Rita,rita-fn,F,101783
IT,Italy,forename,72,Fabrizio,fabrizio-fn,M,101200
IT,Italy,forename,73,Enrico,enrico-fn,M,99002
IT,Italy,forename,74,Mattia,mattia-fn,M;F,98881
IT,Italy,forename,75,Emanuele,emanuele-fn,M,97093
IT,Italy,forename,76,Raffaele,raffaele-fn,M,93938
IT,Italy,forename,77,Michela,michela-fn,F,91546
IT,Italy,forename,78,Sergio,sergio-fn,M,90597
IT,Italy,forename,79,Filippo,filippo-fn,M,90248
IT,Italy,forename,80,Teresa,teresa-fn,F,85704
IT,Italy,forename,81,Giacomo,giacomo-fn,M,80856
IT,Italy,forename,82,Ilaria,ilaria-fn,F,79303
IT,Italy,forename,83,Sabrina,sabrina-fn,F;M,79261
IT,Italy,forename,84,Enzo,enzo-fn,M,78015
IT,Italy,forename,85,Valeria,valeria-fn,F,76417
IT,Italy,forename,86,Cinzia,cinzia-fn,F,75142
IT,Italy,forename,87,Cristian,cristian-fn,M,75014
IT,Italy,forename,88,Luciano,luciano-fn,M,75007
IT,Italy,forename,89,Giorgia,giorgia-fn,F,74957
IT,Italy,forename,90,Tiziana,tiziana-fn,F,74472
IT,Italy,forename,91,Leonardo,leonardo-fn,M,74157
IT,Italy,forename,92,Massimiliano,massimiliano-fn,M,72288
IT,Italy,forename,93,Giusy,giusy-fn,F,71685
IT,Italy,forename,94,Gaetano,gaetano-fn,M,68860
IT,Italy,forename,95,Eleonora,eleonora-fn,F,68415
IT,Italy,forename,96,Sonia,sonia-fn,F,67555
IT,Italy,forename,97,Veronica,veronica-fn,F,67526
IT,Italy,forename,98,Marina,marina-fn,F,66807
IT,Italy,forename,99,Carmela,carmela-fn,F,66584
IT,Italy,forename,100,Caterina,caterina-fn,F,66073
IT,Italy,surname,1,Rossi,rossi-sn,M;F,132982
IT,Italy,surname,2,Russo,russo-sn,M;F,110176
IT,Italy,surname,3,Esposito,esposito-sn,M;F,101387
IT,Italy,surname,4,Romano,romano-sn,M;F,54549
IT,Italy,surname,5,Ferrari,ferrari-sn,M;F,43652
IT,Italy,surname,6,Mariño,marino-sn,M;F,43408
IT,Italy,surname,7,Bruno,bruno-sn,M;F,39510
IT,Italy,surname,8,Bianchi,bianchi-sn,M;F,38586
IT,Italy,surname,9,Greco,greco-sn,M;F,38479
IT,Italy,surname,10,Giordano,giordano-sn,M;F,36254
IT,Italy,surname,11,Singh,singh-sn,M;F,35535
IT,Italy,surname,12,Gallo,gallo-sn,M;F,35416
IT,Italy,surname,13,Rizzo,rizzo-sn,M;F,33338
IT,Italy,surname,14,Ricci,ricci-sn,M;F,30842
IT,Italy,surname,15,Caruso,caruso-sn,M;F,30588
IT,Italy,surname,16,Costa,costa-sn,M;F,30273
IT,Italy,surname,17,Ferrara,ferrara-sn,M;F,29424
IT,Italy,surname,18,Santoro,santoro-sn,M;F,28291
IT,Italy,surname,19,Leone,leone-sn,F;M,27628
IT,Italy,surname,20,Colombo,colombo-sn,M;F,26577
IT,Italy,surname,21,Mancini,mancini-sn,M;F,26375
IT,Italy,surname,22,Vitale,vitale-sn,M;F,26375
IT,Italy,surname,23,Coppola,coppola-sn,M;F,26272
IT,Italy,surname,24,Dangelo,dangelo-sn,M;F,25895
IT,Italy,surname,25,Conti,conti-sn,M;F,25622
IT,Italy,surname,26,Conte,conte-sn,M;F,24716
IT,Italy,surname,27,Maria,maria-sn,F;M,24633
IT,Italy,surname,28,Longo,longo-sn,M;F,24302
IT,Italy,surname,29,Amato,amato-sn,M;F,24050
IT,Italy,surname,30,Lombardo,lombardo-sn,M;F,23345
IT,Italy,surname,31,Messina,messina-sn,M;F,23093
IT,Italy,surname,32,Gentile,gentile-sn,M,22090
IT,Italy,surname,33,Fiore,fiore-sn,M,21914
IT,Italy,surname,34,Bianco,bianco-sn,M,21853
IT,Italy,surname,35,Rinaldi,rinaldi-sn,M,21639
IT,Italy,surname,36,Giuseppe,giuseppe-sn,M;F,21549
IT,Italy,surname,37,Franco,franco-sn,M;F,21314
IT,Italy,surname,38,Palumbo,palumbo-sn,M;F,21131
IT,Italy,surname,39,Fontana,fontana-sn,M;F,21060
IT,Italy,surname,40,De Rosa,de-rosa-sn,M;F,21040
IT,Italy,surname,41,De Luca,de-luca-sn,M;F,21014
IT,Italy,surname,42,Grasso,grasso-sn,M;F,21014
IT,Italy,surname,43,Lombardi,lombardi-sn,M;F,21014
IT,Italy,surname,44,Parisi,parisi-sn,M;F,21014
IT,Italy,surname,45,Moretti,moretti-sn,M;F,19671
IT,Italy,surname,46,Ferraro,ferraro-sn,M;F,19433
IT,Italy,surname,47,Caputo,caputo-sn,M;F,19123
IT,Italy,surname,48,Sorrentino,sorrentino-sn,M;F,19042
IT,Italy,surname,49,Martino,martino-sn,M;F,18955
IT,Italy,surname,50,Lã,la-fn,M;F,18829
IT,Italy,surname,51,Barone,barone-sn,M;F,18611
IT,Italy,surname,52,Carbone,carbone-sn,M;F,18015
IT,Italy,surname,53,Basile,basile-sn,M;F,17908
IT,Italy,surname,54,Pellegrino,pellegrino-sn,M;F,17852
IT,Italy,surname,55,Sanna,sanna-sn,M;F,17629
IT,Italy,surname,56,Damico,damico-sn,M;F,17356
IT,Italy,surname,57,De Santis,de-santis-sn,M;F,17205
IT,Italy,surname,58,Pagano,pagano-sn,M;F,17196
IT,Italy,surname,59,Romeo,romeo-sn,M;F,17135
IT,Italy,surname,60,Orlando,orlando-sn,M;F,16897
IT,Italy,surname,61,Ruggiero,ruggiero-sn,M;F,16845
IT,Italy,surname,62,Martini,martini-sn,M;F,16654
IT,Italy,surname,63,Barbieri,barbieri-sn,M;F,16608
IT,Italy,surname,64,Testa,testa-sn,,16521
IT,Italy,surname,65,De Angelis,de-angelis-sn,,16503
IT,Italy,surname,66,Mariani,mariani-sn,M;F,16409
IT,Italy,surname,67,Marco,marco-sn,M;F,15865
IT,Italy,surname,68,Martinelli,martinelli-sn,,15846
IT,Italy,surname,69,Francesco,francesco-sn,M;F,15720
IT,Italy,surname,70,Piras,piras-sn,M;F,15610
IT,Italy,surname,71,Mauro,mauro-sn,M;F,15427
IT,Italy,surname,72,Fusco,fusco-sn,M;F,15423
IT,Italy,surname,73,Mohamed,mohamed-sn,M;F,15382
IT,Italy,surname,74,Rosa,rosa-sn,F;M,15380
IT,Italy,surname,75,Salvatore,salvatore-sn,M;F,15284
IT,Italy,surname,76,Marini,marini-sn,,15240
IT,Italy,surname,77,Antonio,antonio-sn,M;F,15160
IT,Italy,surname,78,Ferri,ferri-sn,,14979
IT,Italy,surname,79,Napoli,napoli-sn,M;F,14961
IT,Italy,surname,80,Dagostino,dagostino-sn,,14958
IT,Italy,surname,81,Catalano,catalano-sn,,14944
IT,Italy,surname,82,Morelli,morelli-sn,,14944
IT,Italy,surname,83,De Simone,de-simone-sn,M;F,14896
IT,Italy,surname,84,Stella,stella-sn,F;M,14843
IT,Italy,surname,85,Garofalo,garofalo-sn,M;F,14840
IT,Italy,surname,86,Palmieri,palmieri-sn,M;F,14823
IT,Italy,surname,87,Farina,farina-sn,M;F,14616
IT,Italy,surname,88,Calabrese,calabrese-sn,M;F,14603
IT,Italy,surname,89,Roma,roma-sn,M;F,14523
IT,Italy,surname,90,Ahmed,ahmed-sn,M;F,14391
IT,Italy,surname,91,Mazza,mazza-sn,,14367
IT,Italy,surname,92,Galli,galli-sn,,14315
IT,Italy,surname,93,Napolitano,napolitano-sn,M;F,14203
IT,Italy,surname,94,Silvestri,silvestri-sn,M;F,13868
IT,Italy,surname,95,Luca,luca-sn,M;F,13659
IT,Italy,surname,96,Cirillo,cirillo-sn,M;F,13650
IT,Italy,surname,97,Pinna,pinna-sn,M;F,13596
IT,Italy,surname,98,Viola,viola-sn,M;F,13552
IT,Italy,surname,99,Motta,motta-sn,M;F,13545
IT,Italy,surname,100,Battaglia,battaglia-sn,,13537
JM,Jamaica,forename,1,Anthony,anthony-fn,M,1796
JM,Jamaica,forename,2,Andre,andre-fn,M;F,1643
JM,Jamaica,forename,3,Kevin,kevin-fn,M,1609
JM,Jamaica,forename,4,Michael,michael-fn,M,1588
JM,Jamaica,forename,5,Omar,omar-fn,M;F,1470
JM,Jamaica,forename,6,Ricardo,ricardo-fn,M,1324
JM,Jamaica,forename,7,Richard,richard-fn,M,1294
JM,Jamaica,forename,8,Andrew,andrew-fn,M,1274
JM,Jamaica,forename,9,Dwayne,dwayne-fn,M,1266
JM,Jamaica,forename,10,Christopher,christopher-fn,M,1252
JM,Jamaica,forename,11,David,david-fn,M;F,1233
JM,Jamaica,forename,12,Mark,mark-fn,M,1192
JM,Jamaica,forename,13,Jason,jason-fn,M,1152
JM,Jamaica,forename,14,Jermaine,jermaine-fn,M,1108
JM,Jamaica,forename,15,Kemar,kemar-fn,M,1090
JM,Jamaica,forename,16,Junior,junior-fn,M,1033
JM,Jamaica,forename,17,Paul,paul-fn,M,1003
JM,Jamaica,forename,18,Leroy,leroy-fn,F;M,543
JM,Jamaica,forename,19,Elaine,elaine-fn,F;M,395
JM,Jamaica,forename,20,Shan,shan-fn,F;M,316
JM,Jamaica,forename,21,Clinton,clinton-fn,M,133
JM,Jamaica,forename,22,Trish,trish-fn,F;M,48
JM,Jamaica,forename,23,Ash,ash-fn,F;M,45
JM,Jamaica,forename,24,Inez,inez-fn,F;M,28
JM,Jamaica,forename,25,Harvey,harvey-fn,F;M,27
JM,Jamaica,forename,26,Debby,debby-fn,F;M,21
JM,Jamaica,forename,27,Sidney,sidney-fn,F;M,21
JM,Jamaica,forename,28,Mikel,mikel-fn,M,15
JM,Jamaica,forename,29,Annemarie,annemarie-fn,F;M,14
JM,Jamaica,forename,30,Elena,elena-fn,F;M,11
JM,Jamaica,forename,31,Stella,stella-fn,F;M,10
JM,Jamaica,forename,32,Eleanor,eleanor-fn,F,9
JM,Jamaica,forename,33,Leandra,leandra-fn,F;M,9
JM,Jamaica,forename,34,Neva,neva-fn,F;M,5
JM,Jamaica,forename,35,Boy,boy-fn,M,4
JM,Jamaica,forename,36,Carolina,carolina-fn,F;M,4
JM,Jamaica,forename,37,Anneke,anneke-fn,F;M,3
JM,Jamaica,forename,38,Krista,krista-fn,F;M,3
JM,Jamaica,forename,39,Marja,marja-fn,F;M,3
JM,Jamaica,forename,40,Patti,patti-fn,F;M,3
JM,Jamaica,forename,41,Zahir,zahir-fn,F;M,3
JM,Jamaica,forename,42,Ange,ange-fn,F;M,2
JM,Jamaica,forename,43,Emmy,emmy-fn,F;M,2
JM,Jamaica,forename,44,Eze,eze-fn,F;M,2
JM,Jamaica,forename,45,Hellen,hellen-fn,F,2
JM,Jamaica,forename,46,Ibra,ibra-fn,M,2
JM,Jamaica,forename,47,Letty,letty-fn,F;M,2
JM,Jamaica,surname,1,Brown,brown-sn,M;F,12228
JM,Jamaica,surname,2,Reid,reid-sn,M;F,8112
JM,Jamaica,surname,3,Williams,williams-sn,M;F,7671
JM,Jamaica,surname,4,Smith,smith-sn,M;F,6734
JM,Jamaica,surname,5,Campbell,campbell-sn,M;F,4970
JM,Jamaica,surname,6,Johnson,johnson-sn,M;F,4696
JM,Jamaica,surname,7,Thompson,thompson-sn,M;F,3351
JM,Jamaica,surname,8,Clark,clark-sn,M;F,3161
