name,name_id,country_code,country_name,count,pct_in_country,origin
التركي,altrky-sn,LY,Libya,1460,0.00097,Arabic / Ottoman
التركي,altrky-sn,SA,Saudi Arabia,3705,0.000234,Arabic / Ottoman
التركي,altrky-sn,YE,Yemen,1798,0.00083,Arabic / Ottoman
الطريفي,altryfy-sn,SD,Sudan,1028,0.000225,
Altuğ,altug-sn,TR,Turkey,1540,0.000135,
Altun,altun-sn,TR,Turkey,22674,0.001991,Turkish
Altunay,altunay-sn,TR,Turkey,1670,0.000147,
Altunbaş,altunbas-sn,TR,Turkey,1864,0.000164,
Altundağ,altundag-sn,TR,Turkey,1425,0.000125,
Altundal,altundal-sn,TR,Turkey,1100,0.000097,
Altuner,altuner-sn,TR,Turkey,1030,0.00009,
Altunkaya,altunkaya-sn,TR,Turkey,1130,0.000099,
Altunkaynak,altunkaynak-sn,TR,Turkey,1039,0.000091,
Altuntaş,altuntas-sn,TR,Turkey,9236,0.000811,Turkish
التواتي,altwaty-sn,LY,Libya,1007,0.000669,
الطوخى,altwkha-sn,EG,Egypt,1562,0.000046,
الطوخي,altwkhy-sn,EG,Egypt,2286,0.000068,
التوليب,altwlyb-sn,IQ,Iraq,1076,0.000102,
التوم,altwm-sn,SA,Saudi Arabia,1168,0.000074,Arabic
التوم,altwm-sn,SD,Sudan,8415,0.00184,Arabic
التومي,altwmy-sn,LY,Libya,2137,0.00142,
التونى,altwna-sn,EG,Egypt,1468,0.000043,
التوني,altwny-sn,EG,Egypt,2332,0.000069,
التويجري,altwyjry-sn,SA,Saudi Arabia,1978,0.000125,
الطويل,altwyl-sn,EG,Egypt,5363,0.000159,Arabic (descriptive)
الطويل,altwyl-sn,LY,Libya,1303,0.000866,Arabic (descriptive)
الطويل,altwyl-sn,SA,Saudi Arabia,1842,0.000116,Arabic (descriptive)
الطويل,altwyl-sn,SY,Syria,2086,0.000555,Arabic (descriptive)
الطويل,altwyl-sn,YE,Yemen,1934,0.000892,Arabic (descriptive)
الطويرقي,altwyrqy-sn,SA,Saudi Arabia,1025,0.000065,
التويتي,altwyty-sn,YE,Yemen,1459,0.000673,
الطيار,altyar-sn,EG,Egypt,10666,0.000316,Arabic
الطيار,altyar-sn,IQ,Iraq,1376,0.00013,Arabic
الطيار,altyar-sn,SA,Saudi Arabia,1999,0.000126,Arabic
الطيار,altyar-sn,YE,Yemen,1242,0.000573,Arabic
الطيب,altyb-sn,EG,Egypt,35716,0.001058,Arabic
الطيب,altyb-sn,IQ,Iraq,19918,0.001882,Arabic
الطيب,altyb-sn,LY,Libya,1993,0.001324,Arabic
الطيب,altyb-sn,SA,Saudi Arabia,8331,0.000526,Arabic
الطيب,altyb-sn,SD,Sudan,25030,0.005472,Arabic
الطيب,altyb-sn,YE,Yemen,2496,0.001152,Arabic
Alva,alva-sn,PE,Peru,3565,0.00221,
Alvarado,alvarado-sn,BO,Bolivia,1072,0.001382,Spanish
Alvarado,alvarado-sn,CL,Chile,8022,0.003119,Spanish
Alvarado,alvarado-sn,CO,Colombia,11841,0.001232,Spanish
Alvarado,alvarado-sn,CR,Costa Rica,6945,0.016033,Spanish
Alvarado,alvarado-sn,GT,Guatemala,5956,0.010608,Spanish
Alvarado,alvarado-sn,MX,Mexico,24799,0.003615,Spanish
Alvarado,alvarado-sn,PA,Panama,3295,0.005746,Spanish
Alvarado,alvarado-sn,PE,Peru,7989,0.004953,Spanish
Alvarado,alvarado-sn,US,United States,33357,0.002238,Spanish
Alvarenga,alvarenga-sn,US,United States,3050,0.000205,
Alvares,alvares-sn,CO,Colombia,3559,0.00037,
Alvares,alvares-sn,MX,Mexico,1112,0.000162,
Alvarez,alvarez-sn,AR,Argentina,8047,0.010998,Spanish
Alvarez,alvarez-sn,BO,Bolivia,5752,0.007416,Spanish
Alvarez,alvarez-sn,CL,Chile,20573,0.008,Spanish
Alvarez,alvarez-sn,CO,Colombia,67580,0.007029,Spanish
Alvarez,alvarez-sn,CR,Costa Rica,4130,0.009534,Spanish
Alvarez,alvarez-sn,ES,Spain,23081,0.012193,Spanish
Alvarez,alvarez-sn,FR,France,1096,0.000374,Spanish
Alvarez,alvarez-sn,GT,Guatemala,6054,0.010782,Spanish
Alvarez,alvarez-sn,IT,Italy,1366,0.000116,Spanish
Alvarez,alvarez-sn,MX,Mexico,44720,0.006519,Spanish
Alvarez,alvarez-sn,PA,Panama,2981,0.005198,Spanish
Alvarez,alvarez-sn,PE,Peru,9810,0.006082,Spanish
Alvarez,alvarez-sn,US,United States,55381,0.003716,Spanish
Alvarez,alvarez-sn,UY,Uruguay,7072,0.018311,Spanish
Alver,alver-sn,TR,Turkey,1270,0.000112,
Alves Da Silva,alves-da-silva-sn,BR,Brazil,1018,0.00022,
Alves,alves-sn,BR,Brazil,116268,0.025081,Portuguese
Alves,alves-sn,FR,France,6819,0.002329,Portuguese
Alves,alves-sn,MU,Mauritius,4405,0.021882,Portuguese
Alves,alves-sn,PT,Portugal,21476,0.016399,Portuguese
Alves,alves-sn,US,United States,2891,0.000194,Portuguese
Alvez,alvez-sn,UY,Uruguay,3644,0.009435,
Alvi,alvi-sn,SA,Saudi Arabia,1448,0.000091,
علو,alw-sn,SY,Syria,1324,0.000353,
الوادى,alwada-sn,EG,Egypt,2756,0.000082,
الوادعي,alwaday-sn,SA,Saudi Arabia,14,0.000001,Arabic / Yemen / Saudi
الوادعي,alwaday-sn,YE,Yemen,7,0.000003,Arabic / Yemen / Saudi
الوادي,alwady-sn,EG,Egypt,4959,0.000147,Arabic
الوادي,alwady-sn,IQ,Iraq,2105,0.000199,Arabic
الوادي,alwady-sn,LY,Libya,1913,0.001271,Arabic
الوادي,alwady-sn,SY,Syria,1705,0.000454,Arabic
الوائلي,alwaely-sn,IQ,Iraq,12500,0.001181,Arabic (Iraqi nisba)
الوافي,alwafy-sn,IQ,Iraq,1175,0.000111,Arabic
الوافي,alwafy-sn,LY,Libya,2005,0.001332,Arabic
الوافي,alwafy-sn,SA,Saudi Arabia,3961,0.00025,Arabic
الوافي,alwafy-sn,YE,Yemen,1080,0.000498,Arabic
Alwahaibi,alwahaibi-sn,OM,Oman,1060,0.000571,
علوان,alwan-sn,EG,Egypt,3390,0.0001,Arabic
علوان,alwan-sn,IQ,Iraq,2302,0.000218,Arabic
علوان,alwan-sn,SA,Saudi Arabia,1745,0.00011,Arabic
علوان,alwan-sn,YE,Yemen,2727,0.001258,Arabic
علواني,alwany-sn,EG,Egypt,1048,0.000031,
الواقدي,alwaqdy-sn,YE,Yemen,1749,0.000807,
Alward,alward-sn,SY,Syria,1447,0.000385,
Al-Wasiti,alwasty-sn,IQ,Iraq,13834,0.001307,Arabic (Iraqi nisba)
الوايلي,alwayly-sn,SA,Saudi Arabia,5218,0.00033,Arabic
الوايلي,alwayly-sn,YE,Yemen,1765,0.000814,Arabic
الودعاني,alwdaany-sn,SA,Saudi Arabia,2595,0.000164,
الوفاء,alwfaa-sn,IQ,Iraq,2890,0.000273,
الوفاء,alwfaa-sn,YE,Yemen,1345,0.000621,
الوفه,alwfh-sn,IQ,Iraq,6924,0.000654,Iraqi Arabic
الوفي,alwfy-sn,IQ,Iraq,6566,0.000621,Arabic
الوهبي,alwhby-sn,SA,Saudi Arabia,1170,0.000074,
الوحش,alwhsh-sn,EG,Egypt,5447,0.000161,Arabic
الوحش,alwhsh-sn,IQ,Iraq,1569,0.000148,Arabic
الوحش,alwhsh-sn,SA,Saudi Arabia,1074,0.000068,Arabic
الوهيبي,alwhyby-sn,AE,United Arab Emirates,90,0.000033,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,BH,Bahrain,17,0.00005,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,DZ,Algeria,3,0.000001,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,EG,Egypt,102,0.000003,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,IQ,Iraq,6,0.000001,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,JO,Jordan,210,0.00035,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,LB,Lebanon,15,0.000031,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,LY,Libya,16,0.000011,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,OM,Oman,7410,0.003989,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,PS,Palestine,5,0.000011,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,SA,Saudi Arabia,739,0.000047,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,SD,Sudan,3,0.000001,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,SY,Syria,47,0.000013,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,TN,Tunisia,10,0.000004,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,TR,Turkey,11,0.000001,Arabic / Omani / Tribal
الوهيبي,alwhyby-sn,YE,Yemen,520,0.00024,Arabic / Omani / Tribal
الوحيد,alwhyd-sn,EG,Egypt,1101,0.000033,
الوحيد,alwhyd-sn,IQ,Iraq,1563,0.000148,
الوحيلي,alwhyly-sn,IQ,Iraq,2390,0.000226,
الوجيه,alwjyh-sn,SA,Saudi Arabia,1627,0.000103,Arabic
الوجيه,alwjyh-sn,YE,Yemen,4755,0.002194,Arabic
الوكح,alwkh-sn,IQ,Iraq,1130,0.000107,
الوكحه,alwkhh-sn,IQ,Iraq,1100,0.000104,
الوكت,alwkt-sn,IQ,Iraq,1388,0.000131,
الوكيل,alwkyl-sn,EG,Egypt,7575,0.000224,Arabic
الولايه,alwlayh-sn,IQ,Iraq,2263,0.000214,
الولي,alwly-sn,YE,Yemen,1010,0.000466,
الوليد,alwlyd-sn,SA,Saudi Arabia,1291,0.000082,
الوليدي,alwlydy-sn,YE,Yemen,1230,0.000567,
الونش,alwnsh-sn,EG,Egypt,5780,0.000171,Egyptian Arabic
الورافي,alwrafy-sn,YE,Yemen,1381,0.000637,
الورد,alwrd-sn,EG,Egypt,12389,0.000367,Arabic
الورد,alwrd-sn,IQ,Iraq,23133,0.002186,Arabic
الورد,alwrd-sn,JO,Jordan,2415,0.004024,Arabic
الورد,alwrd-sn,LY,Libya,1957,0.0013,Arabic
الورد,alwrd-sn,PS,Palestine,1979,0.004534,Arabic
الورد,alwrd-sn,SA,Saudi Arabia,5534,0.00035,Arabic
الورد,alwrd-sn,SD,Sudan,3083,0.000674,Arabic
الورد,alwrd-sn,SY,Syria,7471,0.001989,Arabic
الورد,alwrd-sn,TR,Turkey,1140,0.0001,Arabic
الورد,alwrd-sn,YE,Yemen,3666,0.001691,Arabic
الوردانى,alwrdana-sn,EG,Egypt,1230,0.000036,
الورداني,alwrdany-sn,EG,Egypt,1720,0.000051,
الورده,alwrdh-sn,IQ,Iraq,1341,0.000127,
الورفلي,alwrfly-sn,LY,Libya,16268,0.010809,Arabic
الورشفاني,alwrshfany-sn,LY,Libya,1496,0.000994,
Al-Worood,alwrwd-sn,DZ,Algeria,1151,0.000289,Arabic
Al-Worood,alwrwd-sn,EG,Egypt,4539,0.000134,Arabic
Al-Worood,alwrwd-sn,IQ,Iraq,8130,0.000768,Arabic
Al-Worood,alwrwd-sn,SY,Syria,1007,0.000268,Arabic
الوصابي,alwsaby-sn,SA,Saudi Arabia,5314,0.000336,Arabic nisba surname linked to Wusab (Yemen) regional lineage
الوصابي,alwsaby-sn,YE,Yemen,14089,0.0065,Arabic nisba surname linked to Wusab (Yemen) regional lineage
علوش,alwsh-sn,EG,Egypt,1916,0.000057,Arabic
علوش,alwsh-sn,IQ,Iraq,13116,0.00124,Arabic
علوش,alwsh-sn,SA,Saudi Arabia,1567,0.000099,Arabic
علوش,alwsh-sn,SY,Syria,8126,0.002163,Arabic
علوش,alwsh-sn,TR,Turkey,1357,0.000119,Arabic
الوطيفي,alwtyfy-sn,IQ,Iraq,1800,0.00017,
علوي,alwy-sn,SA,Saudi Arabia,1518,0.000096,
علوي,alwy-sn,YE,Yemen,1346,0.000621,
الوزير,alwzyr-sn,EG,Egypt,2106,0.000062,
الي الله,aly-allh-sn,EG,Egypt,1068,0.000032,
علي علي,aly-aly-sn,IQ,Iraq,1171,0.000111,
علي محمد,aly-mhmd-sn,SD,Sudan,1299,0.000284,
علي,aly-sn,AE,United Arab Emirates,4199,0.001551,
علي,aly-sn,BH,Bahrain,3111,0.009169,
علي,aly-sn,DZ,Algeria,6549,0.001646,
علي,aly-sn,EG,Egypt,188709,0.00559,
علي,aly-sn,IL,Israel,2851,0.008641,
علي,aly-sn,IQ,Iraq,261312,0.024697,
علي,aly-sn,JO,Jordan,8254,0.013753,
علي,aly-sn,LB,Lebanon,7295,0.015237,
علي,aly-sn,LY,Libya,34605,0.022994,
علي,aly-sn,OM,Oman,5848,0.003148,
علي,aly-sn,PS,Palestine,5233,0.011989,
علي,aly-sn,SA,Saudi Arabia,102406,0.00647,
علي,aly-sn,SD,Sudan,88408,0.019328,
علي,aly-sn,SY,Syria,75519,0.020106,
علي,aly-sn,TN,Tunisia,2212,0.000846,
علي,aly-sn,TR,Turkey,13713,0.001204,
علي,aly-sn,US,United States,1502,0.000101,
علي,aly-sn,YE,Yemen,51118,0.023584,
Alya,alya-sn,MY,Malaysia,1460,0.000315,
اليافعي,alyafay-sn,SA,Saudi Arabia,20086,0.001269,Arabic
اليافعي,alyafay-sn,YE,Yemen,14539,0.006708,Arabic
Alyami,alyami-sn,SA,Saudi Arabia,3704,0.000234,
اليامي,alyamy-sn,SA,Saudi Arabia,24653,0.001557,Arabic
عليان,alyan-sn,EG,Egypt,1790,0.000053,
اليعقوبي,alyaqwby-sn,OM,Oman,1317,0.000709,
الياس,alyas-sn,DZ,Algeria,1065,0.000268,
الياس,alyas-sn,IQ,Iraq,1905,0.00018,
الياس,alyas-sn,SD,Sudan,2273,0.000497,
الياس,alyas-sn,SY,Syria,1204,0.000321,
الياسمين,alyasmyn-sn,DZ,Algeria,1299,0.000327,Persian
الياسمين,alyasmyn-sn,EG,Egypt,12202,0.000361,Persian
الياسمين,alyasmyn-sn,IQ,Iraq,22834,0.002158,Persian
الياسمين,alyasmyn-sn,JO,Jordan,2387,0.003977,Persian
الياسمين,alyasmyn-sn,LY,Libya,2343,0.001557,Persian
الياسمين,alyasmyn-sn,PS,Palestine,1249,0.002861,Persian
الياسمين,alyasmyn-sn,SA,Saudi Arabia,1313,0.000083,Persian
الياسمين,alyasmyn-sn,SD,Sudan,1574,0.000344,Persian
الياسمين,alyasmyn-sn,SY,Syria,7111,0.001893,Persian
الياسري,alyasry-sn,IQ,Iraq,18101,0.001711,Arabic / Iraqi
الياسين,alyasyn-sn,SY,Syria,1500,0.000399,
اليبي,alyby-sn,LY,Libya,2313,0.001537,
اليحيائي,alyhyaey-sn,OM,Oman,1113,0.000599,
عليك,alyk-sn,EG,Egypt,1091,0.000032,
Al-Layl,alyl-sn,EG,Egypt,1189,0.000035,Arabic
Al-Layl,alyl-sn,IQ,Iraq,7557,0.000714,Arabic
Al-Layl,alyl-sn,SA,Saudi Arabia,2132,0.000135,Arabic
Al-Layl,alyl-sn,SY,Syria,2031,0.000541,Arabic
Al-Layl,alyl-sn,YE,Yemen,1020,0.000471,Arabic
اليماني,alymany-sn,EG,Egypt,1369,0.000041,Arabic
اليماني,alymany-sn,SA,Saudi Arabia,12359,0.000781,Arabic
اليماني,alymany-sn,YE,Yemen,16754,0.00773,Arabic
اليمني,alymny-sn,EG,Egypt,1313,0.000039,Arabic
اليمني,alymny-sn,SA,Saudi Arabia,5095,0.000322,Arabic
اليمني,alymny-sn,YE,Yemen,11965,0.00552,Arabic
اليقين,alyqyn-sn,DZ,Algeria,2223,0.000559,
اليساري,alysary-sn,IQ,Iraq,3550,0.000336,
اليطالي,alytaly-sn,IQ,Iraq,1151,0.000109,
عليوه,alywh-sn,EG,Egypt,4902,0.000145,
اليونس,alywns-sn,SY,Syria,1361,0.000362,
اليوسف,alywsf-sn,SA,Saudi Arabia,2489,0.000157,Arabic
اليوسف,alywsf-sn,SY,Syria,7155,0.001905,Arabic
اليوسف,alywsf-sn,TR,Turkey,1612,0.000142,Arabic
اليوسفي,alywsfy-sn,SA,Saudi Arabia,2202,0.000139,Arabic
اليوسفي,alywsfy-sn,YE,Yemen,6089,0.002809,Arabic
عليوي,alywy-sn,IQ,Iraq,1087,0.000103,
عليوي,alywy-sn,SY,Syria,1494,0.000398,
اليزيدي,alyzydy-sn,SA,Saudi Arabia,3316,0.000209,
اليزيدي,alyzydy-sn,YE,Yemen,1866,0.000861,
Alzaabi,alzaabi-sn,AE,United Arab Emirates,2155,0.000796,
الزعابي,alzaaby-sn,AE,United Arab Emirates,1291,0.000477,
الزعابي,alzaaby-sn,OM,Oman,1761,0.000948,
الزعبي,alzaby-sn,JO,Jordan,10870,0.018112,Arabic
الزعبي,alzaby-sn,SA,Saudi Arabia,1342,0.000085,Arabic
الزعبي,alzaby-sn,SY,Syria,4613,0.001228,Arabic
Alzadjali,alzadjali-sn,OM,Oman,1911,0.001029,
Alzahrani,alzahrani-sn,SA,Saudi Arabia,9450,0.000597,Arabic
الظاهري,alzahry-sn,AE,United Arab Emirates,1020,0.000377,
الظاهري,alzahry-sn,YE,Yemen,1376,0.000635,
Alzain,alzain-sn,SD,Sudan,1023,0.000224,
الزاكي,alzaky-sn,SD,Sudan,1307,0.000286,
الظالمي,alzalmy-sn,IQ,Iraq,4453,0.000421,
الزاملي,alzamly-sn,IQ,Iraq,10277,0.000971,Arabic (Iraqi tribal)
Alzate,alzate-sn,CO,Colombia,15733,0.001636,Basque
الزاوي,alzawy-sn,LY,Libya,2050,0.001362,
الزايدي,alzaydy-sn,LY,Libya,1088,0.000723,
الزايدي,alzaydy-sn,SA,Saudi Arabia,1064,0.000067,
الزعيم,alzaym-sn,EG,Egypt,11264,0.000334,Arabic
الزعيم,alzaym-sn,IQ,Iraq,5015,0.000474,Arabic
الزعيم,alzaym-sn,LY,Libya,2155,0.001432,Arabic
الزعيم,alzaym-sn,SA,Saudi Arabia,2974,0.000188,Arabic
الزعيم,alzaym-sn,SD,Sudan,3100,0.000678,Arabic
الزعيم,alzaym-sn,SY,Syria,1213,0.000323,Arabic
الزعيم,alzaym-sn,YE,Yemen,2435,0.001123,Arabic
الزعيري,alzayry-sn,EG,Egypt,1050,0.000031,
ألزبيدي,alzbydy-sn,IQ,Iraq,2515,0.000238,
الزدجالي,alzdjaly-sn,OM,Oman,3670,0.001976,
الظفيري,alzfyry-sn,SA,Saudi Arabia,3146,0.000199,
الزغبى,alzghba-sn,EG,Egypt,1549,0.000046,
الزغبي,alzghby-sn,EG,Egypt,2961,0.000088,
الزغول,alzghwl-sn,JO,Jordan,1115,0.001858,
الزهراء,alzhraa-sn,EG,Egypt,5143,0.000152,Arabic
الزهراء,alzhraa-sn,IQ,Iraq,28892,0.002731,Arabic
الزهراء,alzhraa-sn,LY,Libya,1249,0.00083,Arabic
الزهراء,alzhraa-sn,SY,Syria,1462,0.000389,Arabic
Alzhrani,alzhrani-sn,SA,Saudi Arabia,5992,0.000379,Arabic
الزهراني,alzhrany-sn,SA,Saudi Arabia,68785,0.004346,Arabic tribal nisba surname
Al-Zohour,alzhwr-sn,EG,Egypt,10681,0.000316,Arabic
Al-Zohour,alzhwr-sn,IQ,Iraq,3499,0.000331,Arabic
Al-Zohour,alzhwr-sn,SD,Sudan,1315,0.000287,Arabic
Al-Zuhairi,alzhyry-sn,EG,Egypt,1356,0.00004,Arabic
Al-Zuhairi,alzhyry-sn,IQ,Iraq,13060,0.001234,Arabic
Al-Zuhairi,alzhyry-sn,SA,Saudi Arabia,1004,0.000063,Arabic
الزكري,alzkry-sn,YE,Yemen,1041,0.00048,
الظلام,alzlam-sn,EG,Egypt,1936,0.000057,
الظلام,alzlam-sn,IQ,Iraq,1477,0.00014,
الظلام,alzlam-sn,SD,Sudan,1310,0.000286,
الظلام,alzlam-sn,SY,Syria,1485,0.000395,
الزليتني,alzlytny-sn,LY,Libya,1055,0.000701,
الزمان,alzman-sn,DZ,Algeria,1298,0.000326,Arabic
الزمان,alzman-sn,EG,Egypt,13184,0.000391,Arabic
الزمان,alzman-sn,IQ,Iraq,18191,0.001719,Arabic
الزمان,alzman-sn,SA,Saudi Arabia,1266,0.00008,Arabic
الزمان,alzman-sn,SY,Syria,1743,0.000464,Arabic
الزمان,alzman-sn,YE,Yemen,1458,0.000673,Arabic
الزملكاوى,alzmlkawa-sn,EG,Egypt,1613,0.000048,
الزمن,alzmn-sn,EG,Egypt,8176,0.000242,Arabic
الزمن,alzmn-sn,IQ,Iraq,17780,0.00168,Arabic
الزمن,alzmn-sn,SA,Saudi Arabia,1110,0.00007,Arabic
الزمن,alzmn-sn,SD,Sudan,3280,0.000717,Arabic
الزمر,alzmr-sn,SA,Saudi Arabia,1207,0.000076,
الزمر,alzmr-sn,YE,Yemen,1329,0.000613,
الزناتى,alznata-sn,EG,Egypt,1796,0.000053,
الزناتي,alznaty-sn,EG,Egypt,2771,0.000082,
الزنتاني,alzntany-sn,LY,Libya,2387,0.001586,
Alzoubi,alzoubi-sn,JO,Jordan,4663,0.00777,
الزرفي,alzrfy-sn,IQ,Iraq,3735,0.000353,
الزركاني,alzrkany-sn,IQ,Iraq,6013,0.000568,Arabic
الزرقاء,alzrqaa-sn,IQ,Iraq,1472,0.000139,
الزروق,alzrwq-sn,LY,Libya,1419,0.000943,
الزريجاوي,alzryjawy-sn,IQ,Iraq,2491,0.000235,
الزريقي,alzryqy-sn,YE,Yemen,3536,0.001631,
Alzubaidi,alzubaidi-sn,IQ,Iraq,1038,0.000098,
Alzubaidy,alzubaidy-sn,IQ,Iraq,1414,0.000134,
الزواهره,alzwahrh-sn,JO,Jordan,1326,0.002209,
الزواوي,alzwawy-sn,LY,Libya,1243,0.000826,
الزوبعي,alzwbay-sn,IQ,Iraq,4917,0.000465,
الزورائي,alzwraey-sn,IQ,Iraq,2247,0.000212,
الزوي,alzwy-sn,LY,Libya,8464,0.005624,Arabic
الزويني,alzwyny-sn,IQ,Iraq,1434,0.000136,
Al-Ziyadi,alzyady-sn,IQ,Iraq,13691,0.001294,Arabic
Al-Ziyadi,alzyady-sn,SA,Saudi Arabia,1319,0.000083,Arabic
Al-Ziyadi,alzyady-sn,YE,Yemen,1953,0.000901,Arabic
الزياني,alzyany-sn,LY,Libya,1647,0.001094,
الزيات,alzyat-sn,EG,Egypt,4334,0.000128,
الزيداوي,alzydawy-sn,IQ,Iraq,7462,0.000705,Arabic
الزيدي,alzydy-sn,IQ,Iraq,22557,0.002132,Arabic nisba surname built from Zayd and especially associated with Iraqi and wider Shi'i family history.
الزيلعي,alzylay-sn,SA,Saudi Arabia,1678,0.000106,
الزين,alzyn-sn,IQ,Iraq,6871,0.000649,Arabic surname from the root z-y-n related to beauty and adornment
الزين,alzyn-sn,SA,Saudi Arabia,2034,0.000129,Arabic surname from the root z-y-n related to beauty and adornment
الزين,alzyn-sn,SD,Sudan,6490,0.001419,Arabic surname from the root z-y-n related to beauty and adornment
الزين,alzyn-sn,SY,Syria,3545,0.000944,Arabic surname from the root z-y-n related to beauty and adornment
الزينى,alzyna-sn,EG,Egypt,1331,0.000039,
الزيني,alzyny-sn,EG,Egypt,1920,0.000057,
الزير,alzyr-sn,SY,Syria,1297,0.000345,
الزيرجاوي,alzyrjawy-sn,IQ,Iraq,8276,0.000782,Arabic (Iraqi)
الزيود,alzywd-sn,JO,Jordan,1561,0.002601,
ام احمد,am-ahmd-sn,EG,Egypt,1736,0.000051,
ام احمد,am-ahmd-sn,SD,Sudan,1942,0.000425,
ام البنين,am-albnyn-sn,IQ,Iraq,1607,0.000152,
ام علي,am-aly-sn,IQ,Iraq,1355,0.000128,
ام حمودي,am-hmwdy-sn,SD,Sudan,1089,0.000238,
ام محمد,am-mhmd-sn,EG,Egypt,2230,0.000066,Arabic
ام محمد,am-mhmd-sn,IQ,Iraq,1052,0.000099,Arabic
ام محمد,am-mhmd-sn,SD,Sudan,3184,0.000696,Arabic
ام محمد,am-mhmd-sn,SY,Syria,1093,0.000291,Arabic
ام,am-sn,DZ,Algeria,1901,0.000478,Arabic
ام,am-sn,EG,Egypt,3659,0.000108,Arabic
ام,am-sn,IQ,Iraq,1362,0.000129,Arabic
ام,am-sn,LY,Libya,2243,0.00149,Arabic
ام,am-sn,SA,Saudi Arabia,1141,0.000072,Arabic
ام,am-sn,SD,Sudan,2664,0.000582,Arabic
ام يوسف,am-ywsf-sn,EG,Egypt,1177,0.000035,
Ama,ama-sn,DZ,Algeria,1775,0.000446,
Ama,ama-sn,MA,Morocco,1442,0.000204,
عماد,amad-sn,DZ,Algeria,1652,0.000415,Arabic
عماد,amad-sn,EG,Egypt,28070,0.000831,Arabic
عماد,amad-sn,IQ,Iraq,7326,0.000692,Arabic
عماد,amad-sn,LY,Libya,1083,0.00072,Arabic
عماد,amad-sn,SA,Saudi Arabia,2341,0.000148,Arabic
عماد,amad-sn,SD,Sudan,2121,0.000464,Arabic
عماد,amad-sn,SY,Syria,2478,0.00066,Arabic
Amadi,amadi-sn,NG,Nigeria,6268,0.001564,Igbo
Amadio,amadio-sn,IT,Italy,1170,0.0001,
Amado,amado-sn,CO,Colombia,3639,0.000378,
Amador,amador-sn,CO,Colombia,1079,0.000112,Spanish and Latin
Amador,amador-sn,ES,Spain,2600,0.001373,Spanish and Latin
Amador,amador-sn,MX,Mexico,5855,0.000853,Spanish and Latin
Amador,amador-sn,US,United States,5439,0.000365,Spanish and Latin
Amadori,amadori-sn,IT,Italy,2300,0.000196,
Amadou,amadou-sn,CM,Cameroon,1677,0.013472,
Amaechi,amaechi-sn,NG,Nigeria,1363,0.00034,
Amahle,amahle-sn,ZA,South Africa,1039,0.000229,
Amaka,amaka-sn,NG,Nigeria,3943,0.000984,
Amal,amal-sn,DZ,Algeria,3971,0.000998,Arabic
Amal,amal-sn,EG,Egypt,2352,0.00007,Arabic
Amal,amal-sn,MA,Morocco,13512,0.001913,Arabic
Amal,amal-sn,SA,Saudi Arabia,1046,0.000066,Arabic
Amal,amal-sn,TN,Tunisia,3935,0.001504,Arabic
Amalina,amalina-sn,MY,Malaysia,1262,0.000272,
امام,amam-sn,EG,Egypt,10369,0.000307,Arabic
امام,amam-sn,SA,Saudi Arabia,1113,0.00007,Arabic
امام,amam-sn,SD,Sudan,1332,0.000291,Arabic
Aman,aman-sn,AE,United Arab Emirates,1207,0.000446,"Arabic, Malay, Sanskrit"
Aman,aman-sn,IN,India,1032,0.000352,"Arabic, Malay, Sanskrit"
Aman,aman-sn,MY,Malaysia,2055,0.000443,"Arabic, Malay, Sanskrit"
Aman,aman-sn,SA,Saudi Arabia,5682,0.000359,"Arabic, Malay, Sanskrit"
Amanda,amanda-sn,MY,Malaysia,1170,0.000252,
Amanda,amanda-sn,ZA,South Africa,2422,0.000534,
Amani,amani-sn,DZ,Algeria,2512,0.000631,Arabic
Amani,amani-sn,MA,Morocco,1745,0.000247,Arabic
Amani,amani-sn,MY,Malaysia,1585,0.000342,Arabic
Amani,amani-sn,TN,Tunisia,1110,0.000424,Arabic
Amar,amar-sn,DZ,Algeria,9785,0.00246,Arabic and Hebrew (multicultural)
Amar,amar-sn,EG,Egypt,32570,0.000965,Arabic and Hebrew (multicultural)
Amar,amar-sn,FR,France,1307,0.000446,Arabic and Hebrew (multicultural)
Amar,amar-sn,IL,Israel,2972,0.009008,Arabic and Hebrew (multicultural)
Amar,amar-sn,IQ,Iraq,10402,0.000983,Arabic and Hebrew (multicultural)
Amar,amar-sn,LY,Libya,2218,0.001474,Arabic and Hebrew (multicultural)
Amar,amar-sn,MA,Morocco,2895,0.00041,Arabic and Hebrew (multicultural)
Amar,amar-sn,SA,Saudi Arabia,6098,0.000385,Arabic and Hebrew (multicultural)
